status,date,type,price_total,status
return,2020-05-20,wholesale,894159.62,
sale,2020-05-20,wholesale,4534453.6899999995,
sale,2020-05-21,retail_medical,82213.93,
return,2020-05-21,retail_recreational,-10098.809999999998,
sale,2020-05-21,retail_recreational,5701465.149999823,
return,2020-05-21,retail_medical,219.99,
return,2020-05-21,wholesale,673968.27,
sale,2020-05-21,wholesale,4171597.900000002,
return,2020-05-22,retail_medical,-72.32,
sale,2020-05-22,retail_medical,61853.62000000001,
return,2020-05-22,retail_recreational,-7119.900000000005,
sale,2020-05-22,retail_recreational,4559492.009999722,
return,2020-05-22,wholesale,97836.85,
sale,2020-05-22,wholesale,816083.2699999997,
return,2020-05-23,retail_medical,-124.78999999999998,
sale,2020-05-23,retail_medical,40896.10999999999,
return,2020-05-23,retail_recreational,-6903.900000000003,
sale,2020-05-23,retail_recreational,3777882.179999935,
return,2020-05-23,wholesale,57923.19000000001,
sale,2020-05-23,wholesale,629339.5299999998,
return,2020-05-24,retail_medical,-274.38,
sale,2020-05-24,retail_medical,52381.03,
return,2020-05-24,retail_recreational,-6404.4000000000015,
sale,2020-05-24,retail_recreational,3717803.5899997884,
return,2020-05-24,wholesale,893517.7699999994,
sale,2020-05-24,wholesale,3222030.120000001,
return,2020-05-25,retail_medical,-56.30000000000001,
sale,2020-05-25,retail_medical,62147.68999999992,
return,2020-05-25,retail_recreational,-6883.700000000008,
sale,2020-05-25,retail_recreational,3830255.4999997644,
return,2020-05-25,wholesale,1170898.5099999998,
sale,2020-05-25,wholesale,5968810.189999994,
return,2020-05-26,retail_medical,-33.26,
sale,2020-05-26,retail_medical,2596451.8100000005,
return,2020-05-26,retail_recreational,-11166.549999999996,
sale,2020-05-26,retail_recreational,4196934.159999946,
return,2020-05-26,wholesale,1847347.37,
sale,2020-05-26,wholesale,6682900.150000003,
sale,2020-05-27,retail_medical,62314.16999999999,
return,2020-05-27,retail_recreational,-6118.309999999999,
sale,2020-05-27,retail_recreational,4052798.029999918,
return,2020-05-27,retail_medical,-4.309999999999995,
return,2020-05-27,wholesale,787231.42,
sale,2020-05-27,wholesale,5432954.7799999975,
return,2020-05-28,retail_medical,-79.20000000000002,
sale,2020-05-28,retail_medical,72034.39999999995,
return,2020-05-28,retail_recreational,-8445.069999999998,
sale,2020-05-28,retail_recreational,5127148.989999855,
return,2020-05-28,wholesale,419646.36000000004,
sale,2020-05-28,wholesale,3743137.7300000004,
return,2020-05-29,retail_medical,-288.13,
sale,2020-05-29,retail_medical,65313.170000000064,
return,2020-05-29,retail_recreational,-6622.550000000007,
sale,2020-05-29,retail_recreational,4340604.929999886,
return,2020-05-29,wholesale,331909.05000000005,
sale,2020-05-29,wholesale,1060467.2099999997,
sale,2020-05-30,retail_medical,47357.00999999999,
return,2020-05-30,retail_recreational,-5960.440000000008,
sale,2020-05-30,retail_recreational,3779146.6799999117,
return,2020-05-30,retail_medical,-121.45,
return,2020-05-30,wholesale,119076.49000000002,
sale,2020-05-30,wholesale,1017772.3500000008,
return,2020-05-31,retail_medical,-670.22,
sale,2020-05-31,retail_medical,61707.32999999997,
return,2020-05-31,retail_recreational,-6813.439999999999,
sale,2020-05-31,retail_recreational,4076449.1099998117,
return,2020-05-31,wholesale,1326993.6000000003,
sale,2020-05-31,wholesale,5253753.989999999,
return,2020-06-01,retail_medical,-56.81,
sale,2020-06-01,retail_medical,56659.039999999964,
return,2020-06-01,retail_recreational,-7086.750000000009,
sale,2020-06-01,retail_recreational,3907641.9599998817,
return,2020-06-01,wholesale,1016161.7399999998,
sale,2020-06-01,wholesale,5331753.460000001,
sale,2020-06-02,retail_medical,66153.79000000001,
return,2020-06-02,retail_recreational,-8990.290000000003,
sale,2020-06-02,retail_recreational,4321257.559999859,
sale,2020-06-02,wholesale,5471128.009999996,
return,2020-06-02,retail_medical,-48.97,
return,2020-06-02,wholesale,964443.8800000001,
sale,2020-06-03,retail_medical,64716.25999999992,
return,2020-06-03,retail_recreational,-6335.8800000000065,
sale,2020-06-03,retail_recreational,4300112.749999859,
return,2020-05-13,retail_medical,13.45,
return,2020-06-03,retail_medical,14.889999999999993,
return,2020-06-03,wholesale,680330.22,
sale,2020-06-03,wholesale,4236733.169999997,
sale,2020-06-04,retail_medical,74259.86000000002,
return,2020-06-04,retail_recreational,-7765.559999999998,
sale,2020-06-04,retail_recreational,5350440.809999758,
return,2020-06-04,retail_medical,-8.870000000000001,
return,2020-06-04,wholesale,880740.3400000001,
sale,2020-06-04,wholesale,4390775.089999999,
return,2020-06-05,retail_medical,-176.54,
sale,2020-06-05,retail_medical,61160.81999999999,
return,2020-06-05,retail_recreational,-7143.129999999993,
sale,2020-06-05,retail_recreational,4623558.0399998175,
return,2020-06-05,wholesale,128108.65,
sale,2020-06-05,wholesale,949820.5300000001,
return,2020-06-06,retail_medical,-103.22999999999999,
sale,2020-06-06,retail_medical,47219.18000000001,
return,2020-06-06,retail_recreational,-5850.100000000006,
sale,2020-06-06,retail_recreational,3808903.0099997865,
return,2020-06-06,wholesale,105336.25,
sale,2020-06-06,wholesale,818071.3200000001,
return,2020-06-07,retail_medical,-55.71000000000001,
sale,2020-06-07,retail_medical,54509.970000000016,
return,2020-06-07,retail_recreational,-5737.310000000004,
sale,2020-06-07,retail_recreational,3784383.139999804,
return,2020-06-07,wholesale,4434537.770000002,
sale,2020-06-07,wholesale,10723495.239999978,
return,2020-06-08,retail_medical,-18.119999999999976,
sale,2020-06-08,retail_medical,2411345.3500000313,
return,2020-06-08,retail_recreational,-8110.840000000002,
sale,2020-06-08,retail_recreational,3894680.9299998395,
return,2020-06-08,wholesale,969095.9700000002,
sale,2020-06-08,wholesale,5645758.249999998,
return,2020-06-09,retail_medical,-61.470000000000006,
sale,2020-06-09,retail_medical,57660.94000000001,
return,2020-06-09,retail_recreational,-7867.950000000006,
sale,2020-06-09,retail_recreational,4248422.409999835,
return,2020-06-09,wholesale,941083.1100000001,
sale,2020-06-09,wholesale,5680400.979999999,
return,2020-06-10,retail_medical,-172.54999999999998,
sale,2020-06-10,retail_medical,60629.43999999999,
return,2020-06-10,retail_recreational,-6330.190000000007,
sale,2020-06-10,retail_recreational,4301133.93999984,
return,2020-06-10,wholesale,623921.97,
sale,2020-06-10,wholesale,5114482.310000002,
return,2020-06-11,retail_medical,226.62999999999994,
sale,2020-06-11,retail_medical,69757.19000000005,
return,2020-06-11,retail_recreational,-7361.020000000005,
sale,2020-06-11,retail_recreational,5171038.94999979,
return,2020-06-11,wholesale,1006451.9900000002,
sale,2020-06-11,wholesale,4754354.700000004,
sale,2020-06-12,retail_medical,62072.69000000002,
return,2020-06-12,retail_recreational,-7086.030000000006,
sale,2020-06-12,retail_recreational,4578165.6699997885,
return,2020-06-12,wholesale,47628.56,
sale,2020-06-12,wholesale,938140.3599999999,
return,2020-06-12,retail_medical,-7.769999999999996,
return,2020-06-13,retail_medical,253.52,
sale,2020-06-13,retail_medical,46566.05000000001,
return,2020-06-13,retail_recreational,-5315.170000000005,
sale,2020-06-13,retail_recreational,3767262.519999855,
return,2020-06-13,wholesale,226387.96999999997,
sale,2020-06-13,wholesale,840993.0199999998,
return,2020-06-14,retail_medical,29.33,
sale,2020-06-14,retail_medical,58200.349999999984,
return,2020-06-14,retail_recreational,-23549.97,
sale,2020-06-14,retail_recreational,3856216.7899998333,
sale,2020-06-14,wholesale,5215745.94,
return,2020-06-14,wholesale,1052978.3900000004,
return,2020-06-15,retail_medical,-265.04,
sale,2020-06-15,retail_medical,57031.96,
return,2020-06-15,retail_recreational,-16452.540000000005,
sale,2020-06-15,retail_recreational,3973296.299999781,
return,2020-06-15,wholesale,890392.7699999997,
sale,2020-06-15,wholesale,5230808.87,
return,2020-06-16,retail_medical,-8.77,
sale,2020-06-16,retail_medical,57496.82,
return,2020-06-16,retail_recreational,-6443.149999999996,
sale,2020-06-16,retail_recreational,4106871.8299999414,
return,2020-06-16,wholesale,723760.4299999999,
sale,2020-06-16,wholesale,5320306.580000002,
sale,2020-06-17,retail_medical,55554.24,
return,2020-06-17,retail_recreational,-4439.0900000000065,
sale,2020-06-17,retail_recreational,4330169.139999773,
return,2018-08-19,wholesale,2817.25,
return,2020-06-17,retail_medical,-2.9399999999999977,
return,2020-06-17,wholesale,1012262.2900000004,
sale,2020-06-17,wholesale,5318753.329999996,
return,2020-06-18,retail_medical,-150.0,
sale,2020-06-18,retail_medical,65258.26999999997,
return,2020-06-18,retail_recreational,-8110.189999999998,
sale,2020-06-18,retail_recreational,5220739.599999784,
return,2020-06-18,wholesale,644025.1099999999,
sale,2020-06-18,wholesale,3765796.290000004,
sale,2020-06-19,retail_medical,62756.34000000006,
return,2020-06-19,retail_recreational,-6053.880000000004,
sale,2020-06-19,retail_recreational,4540609.239999754,
return,2020-06-19,wholesale,117555.68000000001,
sale,2020-06-19,wholesale,909824.0499999997,
return,2019-05-28,wholesale,0.1,
return,2019-06-16,wholesale,1011.63,
return,2020-06-19,retail_medical,-173.62,
return,2020-06-20,retail_medical,-78.0,
sale,2020-06-20,retail_medical,43491.00999999998,
return,2020-06-20,retail_recreational,-5574.600000000002,
sale,2020-06-20,retail_recreational,3812324.459999776,
return,2020-06-20,wholesale,144176.47000000006,
sale,2020-06-20,wholesale,808362.1200000002,
return,2020-06-21,retail_medical,28.05,
sale,2020-06-21,retail_medical,52662.51999999999,
return,2020-06-21,retail_recreational,-6356.560000000007,
sale,2020-06-21,retail_recreational,3679203.1099998266,
return,2020-06-21,wholesale,1274549.3900000001,
sale,2020-06-21,wholesale,5583191.920000003,
sale,2020-06-22,retail_medical,54936.310000000005,
return,2020-06-22,retail_recreational,-6439.440000000004,
sale,2020-06-22,retail_recreational,3788159.6599999983,
return,2020-06-22,wholesale,923112.9100000001,
sale,2020-06-22,wholesale,5472990.060000002,
return,2018-03-14,wholesale,19486.5,
return,2018-03-21,wholesale,95678.36,
return,2018-05-21,wholesale,5674.74,
return,2018-07-04,wholesale,8863.7,
return,2018-07-25,wholesale,8885.0,
return,2018-08-29,wholesale,5508.0,
return,2018-09-24,wholesale,5572.3,
return,2018-10-23,wholesale,7009.4,
return,2020-06-22,retail_medical,-37.89,
return,2020-06-23,retail_medical,-5.680000000000007,
sale,2020-06-23,retail_medical,62729.259999999995,
return,2020-06-23,retail_recreational,-6142.000000000003,
sale,2020-06-23,retail_recreational,4066879.0299997777,
return,2020-06-23,wholesale,1072552.18,
sale,2020-06-23,wholesale,6091741.899999995,
return,2020-06-24,retail_medical,-155.62,
sale,2020-06-24,retail_medical,60258.93999999998,
return,2020-06-24,retail_recreational,-6082.710000000006,
sale,2020-06-24,retail_recreational,4390880.379999818,
return,2020-06-24,wholesale,769541.3699999999,
sale,2020-06-24,wholesale,5273527.710000003,
return,2020-06-25,retail_medical,85.61999999999999,
sale,2020-06-25,retail_medical,69330.14000000001,
return,2020-06-25,retail_recreational,-11962.44,
sale,2020-06-25,retail_recreational,5025451.539999894,
return,2020-06-25,wholesale,819367.31,
sale,2020-06-25,wholesale,3929738.219999999,
return,2020-06-26,retail_medical,-64.88,
sale,2020-06-26,retail_medical,54473.68999999998,
return,2020-06-26,retail_recreational,-6901.220000000003,
sale,2020-06-26,retail_recreational,4343688.809999732,
return,2020-06-26,wholesale,291564.79000000004,
sale,2020-06-26,wholesale,1158603.6899999997,
return,2020-06-27,retail_medical,-30.86,
sale,2020-06-27,retail_medical,42542.159999999996,
return,2020-06-27,retail_recreational,-6042.520000000004,
sale,2020-06-27,retail_recreational,3700446.83999975,
return,2020-06-27,wholesale,144641.83,
sale,2020-06-27,wholesale,862603.6499999998,
sale,2020-06-28,retail_medical,50400.08000000003,
return,2020-06-28,retail_recreational,-14848.519999999997,
sale,2020-06-28,retail_recreational,3678559.8199998233,
sale,2020-06-28,wholesale,6553485.610000003,
return,2019-01-29,wholesale,102.0,
return,2019-02-11,wholesale,420.0,
return,2019-03-07,wholesale,50.0,
return,2020-06-28,retail_medical,-92.03,
return,2020-06-28,wholesale,1404912.9399999997,
return,2020-06-29,retail_medical,-186.22,
sale,2020-06-29,retail_medical,55575.500000000044,
return,2020-06-29,retail_recreational,-6707.690000000008,
sale,2020-06-29,retail_recreational,4116618.819999679,
return,2020-06-29,wholesale,1507345.1700000006,
sale,2020-06-29,wholesale,6702836.069999995,
sale,2020-06-30,retail_medical,64386.159999999996,
return,2020-06-30,retail_recreational,-9312.010000000004,
sale,2020-06-30,retail_recreational,4361106.809999831,
return,2020-06-30,wholesale,985526.7099999997,
sale,2020-06-30,wholesale,9320276.199999996,
return,2020-06-30,retail_medical,-180.3,
return,2020-07-01,retail_medical,-23.43,
sale,2020-07-01,retail_medical,73567.11,
return,2020-07-01,retail_recreational,-7472.740000000005,
sale,2020-07-01,retail_recreational,5313585.89999974,
return,2020-07-01,wholesale,740097.2999999999,
sale,2020-07-01,wholesale,4964246.019999994,
return,2020-07-02,retail_medical,-294.95,
sale,2020-07-02,retail_medical,88043.59999999998,
return,2020-07-02,retail_recreational,-7975.210000000001,
sale,2020-07-02,retail_recreational,6145568.829999873,
return,2020-07-02,wholesale,859087.21,
sale,2020-07-02,wholesale,3742742.3800000027,
sale,2020-07-03,retail_medical,61024.70999999998,
return,2020-07-03,retail_recreational,-5435.890000000003,
sale,2020-07-03,retail_recreational,4118470.569999757,
return,2020-07-03,retail_medical,-91.29,
sale,2020-07-03,wholesale,228929.78000000003,
sale,2020-07-04,retail_medical,43813.71000000003,
return,2020-07-04,retail_recreational,-4731.679999999999,
sale,2020-07-04,retail_recreational,3323958.189999883,
return,2020-07-04,wholesale,95599.38999999998,
sale,2020-07-04,wholesale,656109.78,
sale,2020-07-05,retail_medical,53084.69000000003,
return,2020-07-05,retail_recreational,-5787.119999999999,
sale,2020-07-05,retail_recreational,3789290.8299997407,
return,2020-07-05,wholesale,1104294.4599999997,
sale,2020-07-05,wholesale,5278674.649999999,
return,2018-03-12,wholesale,3085.0,
return,2018-06-28,wholesale,20542.8,
return,2020-07-03,wholesale,12127.0,
return,2020-07-05,retail_medical,-174.19,
return,2020-07-06,retail_medical,-181.6,
sale,2020-07-06,retail_medical,56342.03000000001,
return,2020-07-06,retail_recreational,-6607.169999999995,
sale,2020-07-06,retail_recreational,3855564.1899997382,
return,2020-07-06,wholesale,1083031.2,
sale,2020-07-06,wholesale,5502923.0899999915,
return,2020-07-07,retail_medical,-26.790000000000006,
sale,2020-07-07,retail_medical,58471.349999999984,
return,2020-07-07,retail_recreational,-6675.690000000002,
sale,2020-07-07,retail_recreational,4157707.1299999957,
return,2020-07-07,wholesale,794067.5900000001,
sale,2020-07-07,wholesale,5061639.92,
return,2018-03-31,wholesale,300.0,
return,2019-06-22,wholesale,12777.42,
return,2020-07-08,retail_medical,-211.51,
sale,2020-07-08,retail_medical,59601.22999999999,
return,2020-07-08,retail_recreational,-7087.54,
sale,2020-07-08,retail_recreational,4278279.469999916,
return,2020-07-08,wholesale,1614266.5999999999,
sale,2020-07-08,wholesale,6616470.829999998,
return,2020-07-09,retail_medical,-191.14999999999998,
sale,2020-07-09,retail_medical,89586.90999999995,
return,2020-07-09,retail_recreational,-9918.970000000003,
sale,2020-07-09,retail_recreational,5729321.749999931,
return,2020-07-09,wholesale,484840.04000000004,
sale,2020-07-09,wholesale,3643123.7099999995,
sale,2020-07-10,retail_medical,58840.16999999998,
sale,2020-07-10,retail_recreational,4244944.229999784,
